"id","name","geom","status","route_type","region"
529,Kassowal Iqbal Nagar St fence,"POLYGON ((72.5084708401874 30.5379861876393, 72.462465591164 30.5282275543357, 72.3999808499531 30.5273403572434, 72.411310500832 30.4619612342137, 72.4343131253437 30.4048295217947, 72.4525092313007 30.3768435031859, 72.4768851468281 30.3535897637005, 72.5441764065937 30.3482569168375, 72.5936148831562 30.3488494697303, 72.6451132962421 30.3565523308121, 72.6526663968281 30.4513070811537, 72.6018546292499 30.518172179617, 72.572328872414 30.5341419945796, 72.5352500149921 30.5384297385864, 72.5084708401874 30.5379861876393))",active,Intracity,Punjab
5110,Hyd-TM khan-MP khas fence,"POLYGON ((69.153434753418 25.4544353485107, 69.1396865844727 25.3117198944092, 69.1864013671875 25.2297897338867, 69.2234725952148 25.1365795135498, 69.1410827636719 25.0706672668457, 69.0257339477539 25.0830421447754, 68.9707794189453 25.2670154571533, 68.9680328369141 25.3589363098145, 68.7785339355469 25.3453102111816, 68.6968154907227 25.1371879577637, 68.5546875 25.0265045166016, 68.3157196044922 25.1626319885254, 68.2367706298828 25.3223190307617, 68.2127380371094 25.3947467803955, 68.2180938720703 25.4469051361084, 68.2716217041016 25.4783802032471, 68.3787384033203 25.4903144836426, 68.4074096679688 25.4801597595215, 68.4561538696289 25.4655876159668, 68.5083389282227 25.4479122161865, 68.5879898071289 25.468376159668, 68.6741561889648 25.4922332763672, 68.7115936279297 25.5111408233643, 68.7569122314453 25.5098991394043, 68.8774032592773 25.5306510925293, 68.9762954711914 25.5944805145264, 69.1355972290039 25.5932273864746, 69.153434753418 25.4544353485107))",active,Intracity,Sindh
384,Chiniot ST,"POLYGON ((72.9437255859375 31.8472322517311, 73.0570220947266 31.7970568351166, 73.0832862854004 31.7807147702675, 73.1061172485352 31.7585316339371, 73.1218242645264 31.7534229216088, 73.1286478042603 31.7464892182192, 73.1389045715332 31.7389710373825, 73.1426382064819 31.7297002073064, 73.1470584869385 31.7215965961209, 73.1494402885437 31.7134557688636, 73.1477022171021 31.7053142267862, 73.1442260742188 31.6919503261183, 73.1421661376953 31.6774888558464, 73.1304931640625 31.6636095693802, 73.125 31.6544773288413, 73.1215667724609 31.6424213971512, 73.1109237670898 31.6347486265899, 73.1023406982422 31.6253212132991, 73.0894660949707 31.6188164720062, 73.0752182006836 31.6123112760327, 73.0623435974121 31.6087295695857, 73.0453491210938 31.6022236687046, 73.0317878723145 31.5968870286611, 73.0154800415039 31.5962290655642, 72.9849243164063 31.6031008953366, 72.9583168029785 31.6123112760328, 72.9303359985352 31.6256135505449, 72.8743743896484 31.6492898165529, 72.7885437011719 31.7024663437955, 72.766227722168 31.7140763952153, 72.7329254150391 31.7245168980308, 72.696533203125 31.7477300243387, 72.6858901977539 31.7733453051278, 72.6862335205078 31.798953494807, 72.7198791503906 31.8291489074541, 72.7349853515625 31.863562548379, 72.7507781982422 31.8918421102723, 72.7717208862305 31.9048128186419, 72.7926635742188 31.9061243615535, 72.8142929077148 31.9029912002574, 72.8359222412109 31.8986920379254, 72.8499984741211 31.8838984709717, 72.8791809082031 31.8749337249316, 72.9100799560547 31.8639999272663, 72.9437255859375 31.8472322517311))",active,Intracity,Punjab
385,Khanewal ST,"POLYGON ((71.7561721801758 30.4371299743652, 71.7553558349609 30.4177017211914, 71.7469863891602 30.3953094482422, 71.7386169433594 30.3758735656738, 71.7426147460938 30.3516941070557, 71.7479782104492 30.3322505950928, 71.7615814208984 30.3080596923828, 71.7782745361328 30.28830909729, 71.7949676513672 30.2756729125977, 71.8318710327148 30.2408275604248, 71.860969543457 30.2159843444824, 71.898307800293 30.1982555389404, 71.9352188110352 30.1792640686035, 71.9570159912109 30.1709537506104, 71.9706649780273 30.1647205352783, 71.9870986938477 30.1580410003662, 72.0007934570313 30.1584854125977, 72.0189437866211 30.1580410003662, 72.0316009521484 30.1647205352783, 72.0486831665039 30.1768894195557, 72.0713424682617 30.1966247558594, 72.0926284790039 30.2211017608643, 72.0991516113281 30.2339324951172, 72.1029281616211 30.2503185272217, 72.1101379394531 30.2672958374023, 72.1255874633789 30.2807121276855, 72.1394882202148 30.3007965087891, 72.2004241943359 30.3306560516357, 72.2000885009766 30.3666553497314, 72.1767425537109 30.3891658782959, 72.1460189819336 30.4199600219727, 72.1152877807617 30.4433460235596, 72.0828475952148 30.4615478515625, 72.0675659179688 30.4829998016357, 72.04833984375 30.5081462860107, 72.0318603515625 30.5217514038086, 72.0133209228516 30.5365371704102, 71.9894638061523 30.5487728118896, 71.9734115600586 30.5531139373779, 71.9573593139648 30.5515441894531, 71.9364166259766 30.5553512573242, 71.9154739379883 30.5402336120605, 71.8926391601563 30.5180168151855, 71.8807983398438 30.5111770629883, 71.8474960327148 30.5081462860107, 71.8231201171875 30.5001602172852, 71.806770324707 30.4906558990479, 71.7904205322266 30.4829273223877, 71.7754440307617 30.4731254577637, 71.7632141113281 30.4597721099854, 71.7561721801758 30.4371299743652))",active,Intracity,Punjab
387,Texila St Geofence,"POLYGON ((72.7545547485352 33.784569101661, 72.740478515625 33.7643070468985, 72.7087211608887 33.7597402884442, 72.6870059967041 33.7546023943464, 72.6872634887695 33.7351897934823, 72.70751953125 33.7132025738634, 72.7085494995117 33.6797826431863, 72.7140426635742 33.6639250543498, 72.733268737793 33.6526372418131, 72.7573013305664 33.6469213290395, 72.7936935424805 33.6554950558561, 72.8204727172852 33.6774970449754, 72.8537750244141 33.6820681806388, 72.8633880615234 33.687210417749, 72.8898239135742 33.7037777557326, 72.8977203369141 33.7371883523235, 72.8966903686523 33.7631653800966, 72.8898239135742 33.7867091796941, 72.8757476806641 33.7922018018354, 72.8644180297852 33.7925584534277, 72.8239059448242 33.7954116126779, 72.7851104736328 33.7888492042436, 72.7545547485352 33.784569101661))",active,Intracity,Khyber Pakhtunkhwa
389,Mardan ST fence,"POLYGON ((71.8750457763672 34.2648773193359, 71.8744506835938 34.2587051391602, 71.87255859375 34.2508316040039, 71.8730850219727 34.2468566894531, 71.8768539428711 34.2265663146973, 71.8953247070313 34.1926116943359, 71.9037322998047 34.122013092041, 71.9120635986328 34.0948638916016, 71.9148941040039 34.0711212158203, 71.9466094970703 34.0514259338379, 71.9724655151367 34.0461158752441, 71.9999313354492 34.0452613830566, 72.0222473144531 34.0424194335938, 72.052116394043 34.0415649414063, 72.1469802856445 34.0533447265625, 72.1857757568359 34.0851974487305, 72.1919555664063 34.144889831543, 72.1885223388672 34.2181663513184, 72.1745300292969 34.248893737793, 72.151611328125 34.2773361206055, 72.1254348754883 34.3103103637695, 72.100456237793 34.3238487243652, 72.0755233764648 34.3263664245605, 72.0380630493164 34.3290252685547, 72.0135116577148 34.3293800354004, 72.0071182250977 34.32958984375, 71.9996109008789 34.3272895812988, 71.9918823242188 34.3236389160156, 71.9745864868164 34.3170623779297, 71.9645004272461 34.3121871948242, 71.950080871582 34.3049926757813, 71.9209747314453 34.3166427612305, 71.9115219116211 34.3188400268555, 71.8994216918945 34.3165740966797, 71.88037109375 34.2978553771973, 71.8753051757813 34.2923240661621, 71.8739318847656 34.2849502563477, 71.8778839111328 34.2728233337402, 71.8750457763672 34.2648773193359))",active,Intracity,Khyber Pakhtunkhwa
391,Liaqatpur ST,"POLYGON ((70.8832740783691 29.1062764785241, 70.8721160888672 29.0987770154773, 70.8410453796387 29.0910519973397, 70.8261108398438 29.0926270480752, 70.7952117919922 29.1068764119621, 70.7741832733154 29.1050016083561, 70.7524681091309 29.0965270700173, 70.7183074951172 29.0639723592342, 70.7256889343262 29.0217259267649, 70.7422542572021 29.0046498606299, 70.7677459716796 28.9872706590941, 70.7795906066895 28.9771345710932, 70.7653427124023 28.9636933378611, 70.7104110717774 28.8942817926476, 70.7112693786621 28.8607613294147, 70.7217407226563 28.8212143329615, 70.7687759399414 28.8067751835169, 70.8041381835938 28.7489985791832, 70.8755493164063 28.7598341296884, 70.9552001953125 28.8320423813097, 71.0252380371094 28.8452751329745, 71.0733032226563 28.8741407483966, 71.0939025878906 28.9150199786487, 71.1021423339844 28.9546814779088, 71.0884094238281 28.9919254185155, 71.0691833496094 29.0267543839813, 71.0279846191406 29.0471659039277, 70.9757995605469 29.060371206532, 70.924301147461 29.1061264946182, 70.9218978881836 29.1098385320462, 70.9184646606445 29.1132504887421, 70.9078216552734 29.1155750537735, 70.8948612213135 29.1142253127306, 70.8832740783691 29.1062764785241))",active,Intracity,Punjab
399,Dera Ismail Khan ST,"POLYGON ((70.7485198974609 32.0057487487793, 70.7258605957031 31.9824523925781, 70.7052612304688 31.9591541290283, 70.6633758544922 31.8903846740723, 70.6444931030273 31.8644371032715, 70.64208984375 31.8373165130615, 70.64208984375 31.7888870239258, 70.6990814208984 31.6545505523682, 70.7110977172852 31.6270751953125, 70.7238006591797 31.6042709350586, 70.740966796875 31.583215713501, 70.7453842163086 31.5769996643066, 70.7515258789063 31.573709487915, 70.7617416381836 31.5694675445557, 70.7753829956055 31.5649337768555, 70.7907485961914 31.5665435791016, 70.8078308105469 31.5706386566162, 70.8228454589844 31.5767803192139, 70.8518600463867 31.5914039611816, 70.9641036987305 31.5954971313477, 71.0341567993164 31.5984230041504, 71.0568237304688 31.6387672424316, 71.0781173706055 31.7077236175537, 71.0884170532227 31.7596988677979, 71.1000595092773 31.8081436157227, 71.107292175293 31.8548145294189, 71.1340713500977 31.9002952575684, 71.1193008422852 31.9306030273438, 71.082893371582 31.9480838775635, 70.99365234375 31.991771697998, 70.9476470947266 32.022632598877, 70.8892822265625 32.0453338623047, 70.8377838134766 32.0549354553223, 70.806884765625 32.0488243103027, 70.7828521728516 32.0331077575684, 70.7485198974609 32.0057487487793))",active,Intracity,Khyber Pakhtunkhwa
605,Shaheed e Millat,"POLYGON ((67.0804252026726 24.8328796580834, 67.0817770360161 24.8328407108307, 67.0817233918358 24.8315359707852, 67.0804144738365 24.831516496949, 67.0804252026726 24.8328796580834))",active,Intracity,Sindh
969,Jahanian ST,"POLYGON ((71.7523956298828 30.1215215686711, 71.7125701904297 30.1001380283663, 71.6947174072266 30.0514138050346, 71.7043304443359 30.0062333525389, 71.7400360107422 29.9776877232388, 71.8073272705078 29.9562731158345, 71.8842315673828 29.9443741179482, 71.9474029541016 29.978877288327, 71.9721221923828 30.0323929666412, 71.9377899169922 30.0858797640243, 71.8883514404297 30.1286483868244, 71.8224334716797 30.1369623578163, 71.7523956298828 30.1215215686711))",active,Intracity,Punjab
401,Bahawalpur-Ghribabad-YazmanMandi,"POLYGON ((71.5113830566406 29.4998264312744, 71.4973068237305 29.4728546142578, 71.4894104003906 29.4203109741211, 71.4768600463867 29.3825302124023, 71.4011306762695 29.3973941802979, 71.3811264038086 29.3000888824463, 71.3779830932617 29.2717666625977, 71.3659210205078 29.2362480163574, 71.3630752563477 29.2053394317627, 71.3839950561523 29.1764793395996, 71.4047546386719 29.1359615325928, 71.4116592407227 29.1187057495117, 71.4271545410156 29.1014461517334, 71.431999206543 29.0784854888916, 71.4411163330078 29.0606994628906, 71.4471435546875 29.0441131591797, 71.4581146240234 29.018253326416, 71.3981018066406 28.8675136566162, 71.4990234375 28.8344345092773, 71.6267242431641 28.8284168243408, 71.79150390625 28.83864402771, 71.9205780029297 28.9120082855225, 71.9288330078125 28.996129989624, 71.94189453125 29.0513687133789, 71.9645614624023 29.1149749755859, 72.0167541503906 29.2474632263184, 72.0098876953125 29.2795124053955, 72.0256805419922 29.309154510498, 72.0404434204102 29.350757598877, 72.0543518066406 29.4022159576416, 72.0490264892578 29.46022605896, 71.9995040893555 29.5305252075195, 71.9170227050781 29.5338859558105, 71.821403503418 29.5140190124512, 71.7666397094727 29.5494174957275, 71.7448425292969 29.5848026275635, 71.6777191162109 29.6162967681885, 71.6387557983398 29.6265926361084, 71.5769577026367 29.6337547302246, 71.5426254272461 29.5843544006348, 71.5299224853516 29.5444145202637, 71.5240859985352 29.5223846435547, 71.5113830566406 29.4998264312744))",active,Intracity,Punjab
402,Kohat ST,"POLYGON ((71.4276123046875 33.7197707748314, 71.3991165161133 33.7129169885102, 71.3747406005859 33.6969226929577, 71.348819732666 33.6860677249751, 71.3283920288086 33.6614961564383, 71.3119983673096 33.6400617326983, 71.3024711608887 33.6186219719693, 71.2994241714478 33.6061844659976, 71.3004970550537 33.5914572827854, 71.3053894042969 33.564284036795, 71.3019561767578 33.5362437255239, 71.3191223144531 33.5116294261793, 71.3424682617188 33.4809948803548, 71.3534545898438 33.463955093374, 71.3754272460938 33.4514953139029, 71.3946533203125 33.4378877627017, 71.422119140625 33.4334469419975, 71.4688110351563 33.4245646188406, 71.5058898925781 33.4221289843579, 71.5388488769531 33.420839503145, 71.5724945068359 33.4270001849905, 71.6075134277344 33.4343064734184, 71.641845703125 33.4417195785448, 71.6624450683594 33.4582982889883, 71.6830444335938 33.47426528081, 71.6995239257813 33.4947388209988, 71.7050170898438 33.525511607507, 71.707763671875 33.5608510182527, 71.7099523544312 33.5855585551487, 71.7039012908936 33.6068278292832, 71.6876792907715 33.6322011066929, 71.669397354126 33.6512797468989, 71.6442489624023 33.669211242168, 71.6248512268066 33.6816396469946, 71.6027069091797 33.6952088417991, 71.5620231628418 33.7122030209719, 71.4993667602539 33.7223408036446, 71.4614295959473 33.7244824355452, 71.4276123046875 33.7197707748314))",active,Intracity,Khyber Pakhtunkhwa
406,Jhung-SHoRKot-software,"POLYGON ((72.4356079101563 31.5159225463867, 72.3906326293945 31.5223617553711, 72.2725296020508 31.5203132629395, 72.1880722045898 31.4705467224121, 72.183952331543 31.394380569458, 72.1080780029297 31.3290061950684, 72.0060272216797 31.2891139984131, 71.9795074462891 31.2304172515869, 71.9443130493164 31.2010555267334, 71.9079208374023 31.1552333831787, 71.7860412597656 30.9543514251709, 71.553352355957 30.6876735687256, 71.7205963134766 30.5404567718506, 71.8466339111328 30.5397911071777, 72.1722793579102 30.6884117126465, 72.3054885864258 30.7033195495605, 72.3494338989258 30.7680206298828, 72.3576736450195 30.8291397094727, 72.3457870483398 30.8369693756104, 72.345573425293 30.8489265441895, 72.3938903808594 30.8604583740234, 72.4954299926758 30.8805332183838, 72.5784759521484 30.9200267791748, 72.5516510009766 30.9971809387207, 72.5494155883789 31.0866775512695, 72.538948059082 31.1525897979736, 72.565559387207 31.1632385253906, 72.5894165039063 31.1997337341309, 72.6082992553711 31.2245464324951, 72.6247787475586 31.2665195465088, 72.6628875732422 31.3213806152344, 72.6467514038086 31.3592071533203, 72.6522445678711 31.3858814239502, 72.6189422607422 31.4081535339355, 72.5444412231445 31.4708385467529, 72.4977493286133 31.474645614624, 72.4802398681641 31.5007019042969, 72.4356079101563 31.5159225463867))",active,Intracity,Punjab
415,Gujrat ST Software,"POLYGON ((74.0313720703125 32.6919784545898, 74.018669128418 32.6954460144043, 73.9785079956055 32.7234649658203, 73.9496612548828 32.7341499328613, 73.9256286621094 32.7231750488281, 73.9098358154297 32.7104682922363, 73.9019622802734 32.7072906494141, 73.8902816772461 32.680419921875, 73.8806838989258 32.6561431884766, 73.8824005126953 32.6197128295898, 73.8971557617188 32.5737228393555, 73.9136276245117 32.5424728393555, 73.9342193603516 32.5224990844727, 73.9373092651367 32.515552520752, 73.9428024291992 32.5126571655273, 73.9482879638672 32.5071563720703, 73.9544677734375 32.5022354125977, 73.9616775512695 32.4964408874512, 73.9736938476563 32.4819641113281, 73.9912872314453 32.4711036682129, 74.0764312744141 32.468204498291, 74.1258697509766 32.4780540466309, 74.1565093994141 32.4829750061035, 74.1705017089844 32.4896392822266, 74.1769409179688 32.4897842407227, 74.19384765625 32.5168533325195, 74.2007141113281 32.5591125488281, 74.2182998657227 32.5831260681152, 74.2267074584961 32.5965766906738, 74.233757019043 32.6035194396973, 74.2365036010742 32.6133499145508, 74.2375106811523 32.6270866394043, 74.23291015625 32.6474685668945, 74.2171096801758 32.6599006652832, 74.2037200927734 32.6687126159668, 74.1944427490234 32.6749267578125, 74.1815719604492 32.6825866699219, 74.1676559448242 32.690242767334, 74.1343688964844 32.6942863464355, 74.1096572875977 32.7006454467773, 74.0959167480469 32.7029571533203, 74.0794448852539 32.695442199707, 74.0648498535156 32.699634552002, 74.0475082397461 32.6937141418457, 74.0313720703125 32.6919784545898))",active,Intracity,Punjab
